"gene","Balbc.sig","Balbc.dir","Nude.sig","Nude.dir","SigCode","DirAgree","protein.name","submitted.name","pathway","protein.function","keywords"
"UniRef90_W4U3K0","not","pos","sig","pos","Nude sig",TRUE,"non-specific serine/threonine protein kinase",NA,NA,NA,"Kinase;Membrane;Reference proteome;Transferase;Transmembrane;Transmembrane helix"
"UniRef90_W4U4F1","NA","neg","sig","neg","Nude sig",TRUE,NA,"RNA polymerase sigma factor",NA,NA,"Reference proteome"
"UniRef90_W4U560","not","pos","sig","neg","Nude sig",FALSE,"Lipoprotein",NA,NA,NA,"Reference proteome;Signal"
"UniRef90_W4U970","not","pos","sig","neg","Nude sig",FALSE,NA,"Cardiolipin synthetase",NA,NA,"Reference proteome"
"UniRef90_W4UK81","not","pos","sig","neg","Nude sig",FALSE,NA,"Triacylglycerol lipase",NA,NA,"Reference proteome"
"UniRef90_W4UKJ8","not","pos","sig","neg","Nude sig",FALSE,NA,"Uracil permease",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4UKS1","not","pos","sig","neg","Nude sig",FALSE,"Pantothenate kinase",NA,"Cofactor biosynthesis; coenzyme A biosynthesis; CoA from (R)-pantothenate: step 1/5",NA,"Coenzyme A biosynthesis;Kinase;Reference proteome;Transferase"
"UniRef90_W4UJI7","not","neg","sig","pos","Nude sig",FALSE,"PQQ_3 domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_A0A3A8WDL8","not","neg","sig","pos","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_A0A3D8ZMU3","not","neg","sig","pos","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_W4TUV3","not","neg","sig","pos","Nude sig",FALSE,NA,"Cell division protein FtsW",NA,NA,"Cell cycle;Cell division;Cell shape;Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U7Q1","not","neg","sig","pos","Nude sig",FALSE,NA,"Ribonuclease PH",NA,NA,"Reference proteome"
"UniRef90_W4TQB8","not","neg","sig","pos","Nude sig",FALSE,NA,"Ribosomal RNA small subunit methyltransferase E",NA,NA,"Methyltransferase;Reference proteome;Transferase"
"UniRef90_W4UBR2","not","neg","sig","pos","Nude sig",FALSE,NA,"Competence protein ComEA",NA,NA,"Reference proteome"
"UniRef90_W4TRB5","not","neg","sig","pos","Nude sig",FALSE,NA,"Iron-sulfur cluster assembly scaffold protein for SUF system",NA,NA,"Reference proteome"
"UniRef90_W4U4N9","not","neg","sig","pos","Nude sig",FALSE,"1-deoxy-D-xylulose-5-phosphate synthase",NA,NA,NA,"Reference proteome"
"UniRef90_U7MC03","not","neg","sig","pos","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_W4U4Z2","not","neg","sig","pos","Nude sig",FALSE,NA,"Lead, cadmium, zinc and mercury transporting ATPase",NA,NA,"Reference proteome"
"UniRef90_W4U936","not","neg","sig","pos","Nude sig",FALSE,NA,"Substrate-specific component YkoE of thiamin-regulated ECF transporter",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4TPF1","not","neg","sig","pos","Nude sig",FALSE,NA,"Uncharacterized protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U270","not","neg","sig","pos","Nude sig",FALSE,NA,"Polyribonucleotide nucleotidyltransferase",NA,NA,"Reference proteome;Transferase"
"UniRef90_A0A2B7IZJ9","not","pos","sig","pos","Nude sig",TRUE,NA,"Uncharacterized protein",NA,NA,""
"UniRef90_D4HAX4","not","neg","sig","neg","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_E4HJV9","not","pos","sig","pos","Nude sig",TRUE,"ThuA domain-containing protein",NA,NA,NA,""
"UniRef90_W4UB63","not","pos","sig","neg","Nude sig",FALSE,NA,"Succinate dehydrogenase flavoprotein subunit",NA,NA,"Flavoprotein;Oxidoreductase;Reference proteome"
"UniRef90_A0A371NAH8","not","pos","sig","neg","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_W4U5X1","not","pos","sig","neg","Nude sig",FALSE,"Urate_ox_N domain-containing protein",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_D4HCN2","sig","pos","not","pos","Balbc sig",TRUE,NA,NA,NA,NA,""
"UniRef90_W4U6N7","not","pos","sig","pos","Nude sig",TRUE,"ABM domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U3Z8","not","neg","sig","pos","Nude sig",FALSE,"DUF2469 family protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4TWZ0","not","pos","sig","pos","Nude sig",TRUE,"Integral membrane protein",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U7V2","not","pos","sig","pos","Nude sig",TRUE,NA,"Ferrous iron transport protein B",NA,NA,"Reference proteome"
"UniRef90_Q6A808","sig","pos","not","neg","Balbc sig",FALSE,"Peptide chain release factor 2",NA,NA,"Peptide chain release factor 2 directs the termination of translation in response to the peptide chain termination codons UGA and UAA","Cytoplasm;Methylation;Protein biosynthesis"
"UniRef90_W4U1P3","not","pos","sig","pos","Nude sig",TRUE,NA,"Permease",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_F3P4L8","sig","pos","not","neg","Balbc sig",FALSE,"ParB domain-containing protein",NA,NA,NA,""
"UniRef90_W4TLP5","not","pos","sig","neg","Nude sig",FALSE,NA,"Iron-sulfur cluster assembly ATPase protein SufC",NA,NA,"ATP-binding;Nucleotide-binding;Reference proteome"
"UniRef90_A0A2B7JFI3","not","pos","sig","neg","Nude sig",FALSE,NA,"Alcohol dehydrogenase",NA,NA,""
"UniRef90_A0A1B9VS19","not","pos","sig","pos","Nude sig",TRUE,NA,"DNA starvation/stationary phase protection protein",NA,NA,""
"UniRef90_W4UA46","not","neg","sig","pos","Nude sig",FALSE,NA,"DedA protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4TTS5","not","neg","sig","neg","Nude sig",TRUE,"RNA-binding protein KhpA",NA,NA,"A probable RNA-binding protein","Cytoplasm;Reference proteome;RNA-binding"
"UniRef90_W4U9E2","sig","pos","not","pos","Balbc sig",TRUE,NA,"Folate-dependent protein for Fe/S cluster synthesis/repair in oxidative stress",NA,NA,"Reference proteome;Transit peptide"
"UniRef90_W4UBC0","sig","pos","not","pos","Balbc sig",TRUE,NA,"Ornithine racemase",NA,NA,"Reference proteome"
"UniRef90_W4TS85","sig","pos","not","neg","Balbc sig",FALSE,NA,"Transcription termination factor Rho",NA,NA,"Reference proteome;RNA-binding"
"UniRef90_E6D5W1","sig","pos","not","pos","Balbc sig",TRUE,"Serine/threonine protein kinase",NA,NA,NA,""
"UniRef90_U7J898","sig","pos","not","neg","Balbc sig",FALSE,NA,NA,NA,NA,""
"UniRef90_W4U1X1","sig","pos","not","pos","Balbc sig",TRUE,"DUF222 domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5G9","sig","pos","not","neg","Balbc sig",FALSE,NA,"Uronate isomerase",NA,NA,"Isomerase;Reference proteome"
"UniRef90_W4U8I5","sig","pos","not","neg","Balbc sig",FALSE,NA,"ABC transporter ATP-binding protein",NA,NA,"ATP-binding;Nucleotide-binding;Reference proteome"
"UniRef90_A0A085AZB9","not","pos","sig","pos","Nude sig",TRUE,NA,"Error-prone DNA polymerase",NA,NA,"Nucleotidyltransferase;Transferase"
"UniRef90_A0A085B1W0","not","pos","sig","pos","Nude sig",TRUE,"Secreted protein",NA,NA,NA,""
"UniRef90_A0A1F0IHG4","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A1N4WAH9","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A1N4WJP3","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A1N5A2I2","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A1N5BK70","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A2B7HQ83","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A2B7I9N2","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A2B7I9Y7","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A2B7ICS1","not","neg","sig","pos","Nude sig",FALSE,"Transposase",NA,NA,NA,""
"UniRef90_A0A2B7IH53","sig","pos","not","neg","Balbc sig",FALSE,"GTPase Der",NA,NA,"GTPase that plays an essential role in the late steps of ribosome biogenesis","GTP-binding;Nucleotide-binding;Repeat;Ribosome biogenesis"
"UniRef90_A0A2B7IWE1","not","pos","sig","neg","Nude sig",FALSE,"Ovule protein",NA,NA,NA,""
"UniRef90_A0A2B7IZ29","sig","pos","not","neg","Balbc sig",FALSE,"Serine transporter",NA,NA,NA,""
"UniRef90_A0A2B7IZI5","not","pos","sig","pos","Nude sig",TRUE,NA,"Cytochrome d ubiquinol oxidase subunit II",NA,NA,"Cell membrane;Membrane;Transmembrane;Transmembrane helix"
"UniRef90_A0A2B7IZK1","not","pos","sig","pos","Nude sig",TRUE,"Fumarate reductase subunit D",NA,NA,NA,""
"UniRef90_A0A2B7JMU2","not","pos","sig","pos","Nude sig",TRUE,NA,"Single-stranded DNA-binding protein",NA,NA,"DNA-binding"
"UniRef90_A0A2B7JUY7","not","pos","sig","pos","Nude sig",TRUE,NA,"MFS transporter",NA,NA,"Membrane;Transmembrane;Transmembrane helix"
"UniRef90_A0A2B7JW17","not","pos","sig","pos","Nude sig",TRUE,NA,"Uncharacterized protein",NA,NA,""
"UniRef90_A0A2W5SU87","not","pos","sig","pos","Nude sig",TRUE,"Holin",NA,NA,NA,"Membrane;Transmembrane;Transmembrane helix"
"UniRef90_A0A371N589","not","pos","sig","neg","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_A0A371N6Y4","sig","pos","not","pos","Balbc sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A3A8VKZ0","not","pos","sig","neg","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_A0A3A8VPZ3","sig","pos","not","neg","Balbc sig",FALSE,NA,NA,NA,NA,""
"UniRef90_A0A3A8VPZ4","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A3A8VQ12","not","pos","sig","neg","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_A0A3A8VRY7","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A3A8VUG0","not","pos","sig","neg","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_A0A3A8VWV1","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A3A8VXV8","not","pos","sig","neg","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_A0A3A8W876","not","pos","sig","neg","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_A0A3A8W8T2","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A3A8WA64","not","pos","sig","neg","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_A0A3D8Z703","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A3D8Z7D8","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A3D8Z7Y2","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A3D8ZQS2","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A3D8ZR49","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_A0A3D8ZRF6","not","pos","sig","neg","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_A0A3D8ZU49","not","neg","sig","pos","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_A0A3E2DAK6","sig","pos","sig","neg","Disagree",FALSE,NA,NA,NA,NA,""
"UniRef90_A0A3E2DB89","sig","pos","not","neg","Balbc sig",FALSE,NA,NA,NA,NA,""
"UniRef90_A0A3E2DDJ4","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_D1YCF1","not","neg","sig","neg","Nude sig",TRUE,"Transposase",NA,NA,NA,""
"UniRef90_D1YDC7","not","pos","sig","pos","Nude sig",TRUE,"DUF3099 domain-containing protein",NA,NA,NA,"Membrane;Transmembrane;Transmembrane helix"
"UniRef90_D1YEQ4","not","pos","sig","pos","Nude sig",TRUE,NA,"Hydrolase, NUDIX family",NA,NA,"Hydrolase"
"UniRef90_D4H9V6","not","pos","sig","neg","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_D4H9Z1","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_D4HAU1","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_D4HBN5","sig","pos","not","neg","Balbc sig",FALSE,NA,NA,NA,NA,""
"UniRef90_D4HBV2","sig","pos","sig","neg","Disagree",FALSE,NA,NA,NA,NA,""
"UniRef90_D4HCY1","not","pos","sig","neg","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_D4HDH5","not","pos","sig","neg","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_D4HEU8","not","pos","sig","pos","Nude sig",TRUE,NA,NA,NA,NA,""
"UniRef90_D4HEV3","not","pos","sig","neg","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_D4HF49","not","pos","sig","neg","Nude sig",FALSE,NA,NA,NA,NA,""
"UniRef90_E4HL55","sig","pos","not","pos","Balbc sig",TRUE,"MASE1 domain protein",NA,NA,NA,"Membrane;Transmembrane;Transmembrane helix"
"UniRef90_E4HMX9","not","pos","sig","pos","Nude sig",TRUE,"3'-5' exonuclease",NA,NA,NA,""
"UniRef90_E6D3P3","not","pos","sig","pos","Nude sig",TRUE,"50S ribosomal protein L19",NA,NA,NA,""
"UniRef90_E6D569","not","pos","sig","pos","Nude sig",TRUE,"LCCL domain-containing protein",NA,NA,NA,""
"UniRef90_E6D773","not","pos","sig","pos","Nude sig",TRUE,"DoxX family membrane protein",NA,NA,NA,""
"UniRef90_E6D822","not","neg","sig","pos","Nude sig",FALSE,NA,"Glutaredoxin-like protein",NA,NA,""
"UniRef90_E6D929","not","pos","sig","pos","Nude sig",TRUE,NA,"Uncharacterized protein",NA,NA,""
"UniRef90_E6D9L5","not","pos","sig","neg","Nude sig",FALSE,NA,"Tat pathway signal sequence domain protein",NA,NA,"Signal"
"UniRef90_E6D9S7","not","pos","sig","neg","Nude sig",FALSE,NA,"ABC transporter, substrate-binding protein, family 5",NA,NA,""
"UniRef90_F3NXY0","not","pos","sig","pos","Nude sig",TRUE,"WD40 repeat domain-containing protein",NA,NA,NA,"Membrane;Signal;Transmembrane;Transmembrane helix"
"UniRef90_F3NYX1","not","pos","sig","pos","Nude sig",TRUE,NA,"SPFH/Band 7/PHB domain protein",NA,NA,""
"UniRef90_F3NZB2","not","pos","sig","pos","Nude sig",TRUE,"Methionine aminopeptidase",NA,NA,"Removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met-Ala-, Cys, Gly, Pro, Ser, Thr, or Val). Requires deformylation of the N(alpha)-formylated initiator methionine before it can be hydrolyzed","Aminopeptidase;Hydrolase;Metal-binding;Protease"
"UniRef90_F3NZC7","not","pos","sig","neg","Nude sig",FALSE,NA,"DedA family membrane protein",NA,NA,"Cell membrane;Membrane;Transmembrane;Transmembrane helix"
"UniRef90_F9NSA4","not","pos","sig","pos","Nude sig",TRUE,NA,"Alcohol dehydrogenase, iron-dependent",NA,NA,"Cytoplasm;Lipid biosynthesis;Lipid metabolism;Metal-binding;NAD;NADP;Oxidoreductase;Phospholipid biosynthesis;Phospholipid metabolism"
"UniRef90_F9NUK7","not","pos","sig","pos","Nude sig",TRUE,"peptidoglycan glycosyltransferase",NA,NA,NA,"Carboxypeptidase;Glycosyltransferase;Hydrolase;Membrane;Multifunctional enzyme;Protease;Transferase;Transmembrane;Transmembrane helix"
"UniRef90_F9NV14","not","pos","sig","pos","Nude sig",TRUE,NA,"Peptidase family S51",NA,NA,"Hydrolase;Protease;Serine protease"
"UniRef90_F9NVC5","not","pos","sig","neg","Nude sig",FALSE,"DUF1003 domain-containing protein",NA,NA,NA,"Membrane;Transmembrane;Transmembrane helix"
"UniRef90_F9NVY7","not","pos","sig","neg","Nude sig",FALSE,NA,"AP endonuclease, family 2",NA,NA,"Endonuclease;Hydrolase;Nuclease"
"UniRef90_F9NX05","not","pos","sig","neg","Nude sig",FALSE,NA,"Exodeoxyribonuclease III",NA,NA,"Hydrolase"
"UniRef90_F9NXL2","not","pos","sig","pos","Nude sig",TRUE,"cysteine desulfurase",NA,NA,NA,""
"UniRef90_F9NYJ0","not","pos","sig","neg","Nude sig",FALSE,"Branched-chain amino acid transport system carrier protein",NA,NA,"Component of the transport system for branched-chain amino acids","Amino-acid transport;Cell membrane;Membrane;Transmembrane;Transmembrane helix;Transport"
"UniRef90_H9ZMQ6","not","pos","sig","pos","Nude sig",TRUE,NA,"CpaB-like protein",NA,NA,""
"UniRef90_Q59644","not","pos","sig","pos","Nude sig",TRUE,NA,"Triacylglycerol lipase",NA,NA,"Hydrolase"
"UniRef90_Q6A5C4","not","pos","sig","neg","Nude sig",FALSE,"FhuF_C domain-containing protein",NA,NA,NA,""
"UniRef90_Q6A5D6","not","pos","sig","pos","Nude sig",TRUE,NA,"Conserved membrane protein",NA,NA,"Membrane;Transmembrane;Transmembrane helix"
"UniRef90_Q6A6A3","not","pos","sig","neg","Nude sig",FALSE,"Adenylosuccinate synthetase",NA,"Purine metabolism; AMP biosynthesis via de novo pathway; AMP from IMP: step 1/2","Plays an important role in the de novo pathway of purine nucleotide biosynthesis. Catalyzes the first committed step in the biosynthesis of AMP from IMP","Cytoplasm;GTP-binding;Ligase;Magnesium;Metal-binding;Nucleotide-binding;Purine biosynthesis"
"UniRef90_Q6A6Q4","not","pos","sig","pos","Nude sig",TRUE,"Adenylate kinase",NA,"Purine metabolism; AMP biosynthesis via salvage pathway; AMP from ADP: step 1/1","Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism","ATP-binding;Cytoplasm;Kinase;Nucleotide biosynthesis;Nucleotide-binding;Transferase"
"UniRef90_Q6A6T4","not","pos","sig","neg","Nude sig",FALSE,"30S ribosomal protein S9",NA,NA,NA,"Ribonucleoprotein;Ribosomal protein"
"UniRef90_Q6A6Y0","not","pos","sig","neg","Nude sig",FALSE,"Succinate--CoA ligase [ADP-forming] subunit beta",NA,"Carbohydrate metabolism; tricarboxylic acid cycle; succinate from succinyl-CoA (ligase route): step 1/1","Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of either ATP or GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit","ATP-binding;Ligase;Magnesium;Metal-binding;Nucleotide-binding;Tricarboxylic acid cycle"
"UniRef90_Q6A760","not","neg","sig","neg","Nude sig",TRUE,"dITP/XTP pyrophosphatase",NA,NA,"Pyrophosphatase that catalyzes the hydrolysis of nucleoside triphosphates to their monophosphate derivatives, with a high preference for the non-canonical purine nucleotides XTP (xanthosine triphosphate), dITP (deoxyinosine triphosphate) and ITP. Seems to function as a house-cleaning enzyme that removes non-canonical purine nucleotides from the nucleotide pool, thus preventing their incorporation into DNA/RNA and avoiding chromosomal lesions","Hydrolase;Magnesium;Metal-binding;Nucleotide metabolism;Nucleotide-binding"
"UniRef90_Q6A7P6","sig","pos","not","neg","Balbc sig",FALSE,"Polyribonucleotide nucleotidyltransferase",NA,NA,"Involved in mRNA degradation. Catalyzes the phosphorolysis of single-stranded polyribonucleotides processively in the 3'- to 5'-direction","Cytoplasm;Magnesium;Metal-binding;Nucleotidyltransferase;RNA-binding;Transferase"
"UniRef90_Q6A7W9","not","pos","sig","pos","Nude sig",TRUE,"NAD kinase",NA,NA,"Involved in the regulation of the intracellular balance of NAD and NADP, and is a key enzyme in the biosynthesis of NADP. Catalyzes specifically the phosphorylation on 2'-hydroxyl of the adenosine moiety of NAD to yield NADP","ATP-binding;Cytoplasm;Kinase;NAD;NADP;Nucleotide-binding;Transferase"
"UniRef90_Q6A811","not","pos","sig","pos","Nude sig",TRUE,"SsrA-binding protein",NA,NA,"Required for rescue of stalled ribosomes mediated by trans-translation. Binds to transfer-messenger RNA (tmRNA), required for stable association of tmRNA with ribosomes. tmRNA and SmpB together mimic tRNA shape, replacing the anticodon stem-loop with SmpB. tmRNA is encoded by the ssrA gene; the 2 termini fold to resemble tRNA(Ala) and it encodes a 'tag peptide', a short internal open reading frame. During trans-translation Ala-aminoacylated tmRNA acts like a tRNA, entering the A-site of stalled ribosomes, displacing the stalled mRNA. The ribosome then switches to translate the ORF on the tmRNA; the nascent peptide is terminated with the 'tag peptide' encoded by the tmRNA and targeted for degradation. The ribosome is freed to recommence translation, which seems to be the essential function of trans-translation","Cytoplasm;RNA-binding"
"UniRef90_Q6A8B7","not","pos","sig","pos","Nude sig",TRUE,NA,"SUA5 related protein",NA,NA,""
"UniRef90_Q6A8I7","not","pos","sig","neg","Nude sig",FALSE,"Putative pre-16S rRNA nuclease",NA,NA,"Could be a nuclease involved in processing of the 5'-end of pre-16S rRNA","Cytoplasm;Hydrolase;Nuclease;Ribosome biogenesis"
"UniRef90_Q6A8K8","not","pos","sig","neg","Nude sig",FALSE,"Holliday junction ATP-dependent DNA helicase RuvA",NA,NA,"The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB","ATP-binding;DNA damage;DNA recombination;DNA repair;DNA-binding;Helicase;Hydrolase;Nucleotide-binding;SOS response"
"UniRef90_Q6A8P7","not","pos","sig","pos","Nude sig",TRUE,"ACT domain-containing protein",NA,NA,NA,""
"UniRef90_Q6A914","not","pos","sig","neg","Nude sig",FALSE,"Carbamoyl-phosphate synthase large chain",NA,"Amino-acid biosynthesis; L-arginine biosynthesis; carbamoyl phosphate from bicarbonate: step 1/1",NA,"Amino-acid biosynthesis;Arginine biosynthesis;ATP-binding;Ligase;Magnesium;Manganese;Metal-binding;Nucleotide-binding;Pyrimidine biosynthesis;Repeat"
"UniRef90_Q6A9B0","not","pos","sig","pos","Nude sig",TRUE,"2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase",NA,"Quinol/quinone metabolism; 1,4-dihydroxy-2-naphthoate biosynthesis; 1,4-dihydroxy-2-naphthoate from chorismate: step 2/7","Catalyzes the thiamine diphosphate-dependent decarboxylation of 2-oxoglutarate and the subsequent addition of the resulting succinic semialdehyde-thiamine pyrophosphate anion to isochorismate to yield 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate (SEPHCHC)","Magnesium;Manganese;Menaquinone biosynthesis;Metal-binding;Thiamine pyrophosphate;Transferase"
