"Taxa","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TaxLev","mouse.line"
"s__Sphingomonas sp. HMP6",90.3542197630798,-0.922526000012908,1.58246628385684,-0.582967238811874,0.559915354758168,0.999681540509329,"species","Balbc"
"s__Sphingomonas sp. LM7",78.2920912164419,-1.15709236924414,2.05174145628635,-0.563956226404118,0.572783923066616,0.999681540509329,"species","Balbc"
"s__Sphingomonas sp. MM-1",61.1441481594554,-0.167553646118271,2.8708049594807,-0.0583646916050263,0.953458138825912,0.999681540509329,"species","Balbc"
"s__Sphingomonas sp. YZ-8",11.820062099642,0.357002005508041,3.20251107520304,0.111475650551937,0.911239173282809,0.999681540509329,"species","Balbc"
"s__Sphingomonas wittichii",47.9788296189719,-1.11417512813487,3.16675664873461,-0.351834779783307,0.724962173646929,0.999681540509329,"species","Balbc"
"s__Sphingosinithalassobacter sp. zrk23",26.4134416055989,-0.505407476862782,3.16913859040095,-0.159477871492783,0.873292391178364,0.999681540509329,"species","Balbc"
"s__Spleen focus-forming virus",425.838777041863,-0.0663886113893382,1.5767441206613,-0.0421048732761371,0.966415095305247,0.999681540509329,"species","Balbc"
"s__Sporisorium graminicola",943.672864815996,0.101033476699317,1.5445803359821,0.0654116036218188,0.947846285512825,0.999681540509329,"species","Balbc"
"s__Staphylococcus arlettae",12.7698720418648,-1.25341827726175,3.1914962048685,-0.392736884772012,0.694513825020666,0.999681540509329,"species","Balbc"
"s__Staphylococcus aureus",7458411.81830487,0.174684598205276,1.55182600488638,0.112567129082275,0.910373746558335,0.999681540509329,"species","Balbc"
"s__Staphylococcus auricularis",77.3710317181217,-0.869788510658155,1.6596911521855,-0.524066486413936,0.600232297290914,0.999681540509329,"species","Balbc"
"s__Staphylococcus caprae",34.4059607549232,1.22641082977731,2.48938836515581,0.492655483950795,0.622256036889439,0.999681540509329,"species","Balbc"
"s__Staphylococcus epidermidis",10477.8277912686,-0.537654196078486,1.51873720257415,-0.354013976326648,0.723328409056451,0.999681540509329,"species","Balbc"
"s__Staphylococcus haemolyticus",436.412989439086,0.22238884803511,1.68026464274637,0.132353465268196,0.894704720122056,0.999681540509329,"species","Balbc"
"s__Staphylococcus hominis",2243.98855748755,-0.681263378246985,1.55188265256042,-0.438991554627524,0.660667655756156,0.999681540509329,"species","Balbc"
"s__Staphylococcus lugdunensis",128.956907494143,-0.210721814922145,1.93178098065946,-0.109081628317,0.913137746407745,0.999681540509329,"species","Balbc"
"s__Staphylococcus pasteuri",240.707128824275,-0.435463867787362,1.62123318430555,-0.268600391358194,0.788237211097464,0.999681540509329,"species","Balbc"
"s__Staphylococcus saccharolyticus",626.927259070022,-0.508233832008809,1.6620511089705,-0.305787126079183,0.759766731164826,0.999681540509329,"species","Balbc"
"s__Staphylococcus virus IPLAC1C",26.4871750596874,-0.575484743573353,2.83508512803331,-0.202986759685966,0.839145381024138,0.999681540509329,"species","Balbc"
"s__Staphylococcus warneri",83.9692760300219,-0.274283353613897,1.68643206582919,-0.162641211093811,0.870800937221173,0.999681540509329,"species","Balbc"
"s__Stenotrophomonas acidaminiphila",29.5386618025605,1.02318119167044,2.84912580162531,0.359121099913089,0.719504497597342,0.999681540509329,"species","Balbc"
"s__Stenotrophomonas maltophilia",849.503900664356,-0.347883952624747,1.58031098455504,-0.220136388359471,0.825764936017799,0.999681540509329,"species","Balbc"
"s__Stenotrophomonas rhizophila",14.3378755373532,0.932713956013091,2.84843164172633,0.327448249889475,0.74332887789633,0.999681540509329,"species","Balbc"
"s__Streptococcus australis",132.419140349383,0.409287102640927,2.01508588018118,0.203111493493333,0.839047888461118,0.999681540509329,"species","Balbc"
"s__Streptococcus cristatus",63.084712586065,-0.37390576145537,2.22283290506988,-0.168211366946458,0.866416998833316,0.999681540509329,"species","Balbc"
"s__Streptococcus gordonii",181.77205086623,-0.969036648780148,1.94525832092582,-0.498153195570933,0.618376068898925,0.999681540509329,"species","Balbc"
"s__Streptococcus gwangjuense",289.011099327127,-1.57249830296983,2.65568084804748,-0.592126235396835,0.553766059985755,0.999681540509329,"species","Balbc"
"s__Streptococcus koreensis",87.0240588009307,-0.791715863636931,2.57480055921807,-0.307486286967937,0.758473259213831,0.999681540509329,"species","Balbc"
"s__Streptococcus lactarius",38.580464929932,-1.65043492318733,2.88895741693835,-0.571290844756177,0.567802506667281,0.999681540509329,"species","Balbc"
"s__Streptococcus mitis",2228.0470449453,0.00508768356206848,1.52774236391205,0.00333019734364148,0.997342891866399,0.999681540509329,"species","Balbc"
"s__Streptococcus oralis",698.151653825713,0.419109407819888,1.56523070026368,0.267762067118467,0.788882470868096,0.999681540509329,"species","Balbc"
"s__Streptococcus parasanguinis",11.7293915811116,-1.16861867972189,3.18221492695924,-0.367234365542543,0.713444207391311,0.999681540509329,"species","Balbc"
"s__Streptococcus parasuis",929.577835151268,-0.924509162342865,1.63077776862801,-0.566913027714784,0.570773272596803,0.999681540509329,"species","Balbc"
"s__Streptococcus pseudopneumoniae",160.71266077518,-0.553543748013709,1.96362812217988,-0.281898462219621,0.778021368710509,0.999681540509329,"species","Balbc"
"s__Streptococcus ratti",6.98768813066,0.915982315243926,3.35502218928051,0.27301825846951,0.784839180342342,0.999681540509329,"species","Balbc"
"s__Streptococcus salivarius",192.129794844747,0.00824121571962212,2.04225877307378,0.0040353435266278,0.996780270440915,0.999681540509329,"species","Balbc"
"s__Streptococcus sanguinis",411.24918240605,0.893585721520689,1.56476224261811,0.571068049306691,0.567953515714328,0.999681540509329,"species","Balbc"
"s__Streptococcus sp. 116-D4",80.8748221702419,-0.298003204385011,1.96091167525724,-0.151971763004531,0.879209206794586,0.999681540509329,"species","Balbc"
"s__Streptomyces clavuligerus",19.4384574361362,-0.328857330702185,2.53752773819785,-0.129597531389248,0.896884856441994,0.999681540509329,"species","Balbc"
"s__Streptomyces lividans",40521.0003248249,-1.17580991248349,3.33172565395706,-0.352913185119846,0.724153525756442,0.999681540509329,"species","Balbc"
"s__Streptomyces sp. HM190",11.2985446139344,-1.02962436610586,3.20000223679456,-0.321757389500213,0.747636497228241,0.999681540509329,"species","Balbc"
"s__Streptomyces sp. MBT27",61.9438776306578,0.749458217509857,2.25838025997896,0.331856521592532,0.739997602320309,0.999681540509329,"species","Balbc"
"s__Streptomyces tsukubensis",14.1605704361251,-1.43949008340138,2.81825871454181,-0.510772866938658,0.60951011052235,0.999681540509329,"species","Balbc"
"s__Streptomyces vietnamensis",37.2239192493141,0.578131148074934,2.53277854972882,0.228259651100106,0.819444390320909,0.999681540509329,"species","Balbc"
"s__Streptomyces xinghaiensis",259.987839492004,0.34947190354645,1.58790836569673,0.22008316795605,0.825806383466804,0.999681540509329,"species","Balbc"
"s__Streptosporangium roseum",70.8626108175669,0.672859507464896,1.97030110558051,0.341500852615443,0.732726563113248,0.999681540509329,"species","Balbc"
"s__Sulfuritortus calidifontis",14.5676553883042,-1.54900949863404,3.18171830823068,-0.486846838271936,0.626366874971988,0.999681540509329,"species","Balbc"
"s__Sulfurivermis fontis",15.802458855236,-0.965875300321147,3.18368072634525,-0.303383216893717,0.761597834325181,0.999681540509329,"species","Balbc"
"s__Talaromyces rugulosus",66.7485520174876,0.461101310668677,1.99969629269507,0.230585670610626,0.817636700844931,0.999681540509329,"species","Balbc"
"s__Tepiditoga spiralis",24.5435969776559,-0.831676026172258,2.22462565781321,-0.373849875933639,0.708516009934433,0.999681540509329,"species","Balbc"
"s__Tessaracoccus flavus",12.4393155130238,-0.499306443724711,3.19255948539474,-0.156396911634358,0.875720171380173,0.999681540509329,"species","Balbc"
"s__Tessaracoccus timonensis",22.398454001282,-1.03019142307756,3.1587237589531,-0.326141664068465,0.744317175511575,0.999681540509329,"species","Balbc"
"s__Thermothelomyces thermophilus",26.2046337602391,0.593297018138573,2.53472900711438,0.234067238143932,0.814932779655506,0.999681540509329,"species","Balbc"
"s__Thermothielavioides terrestris",82.8506632568892,-0.771866623420882,2.23568525752269,-0.345248339775774,0.72990768041729,0.999681540509329,"species","Balbc"
"s__Toxoplasma gondii",849.759349802957,0.552086624932748,1.56258325002511,0.353316615242019,0.723851090608198,0.999681540509329,"species","Balbc"
"s__Trypanosoma brucei",12.8346053622305,0.67463474683704,3.20036609270363,0.210799242116428,0.833043929959475,0.999681540509329,"species","Balbc"
"s__Ustilaginoidea virens",1412.85239632408,0.349956231050234,1.51711610114149,0.230672016984676,0.817569614492778,0.999681540509329,"species","Balbc"
"s__Veillonella atypica",15.4030183563868,1.16949121341706,3.16965083157172,0.368965313708435,0.712153579129331,0.999681540509329,"species","Balbc"
"s__Veillonella dispar",29.8917081372382,-0.826231999493197,2.81982346162667,-0.293008413731181,0.769515720577079,0.999681540509329,"species","Balbc"
"s__Veillonella nakazawae",75.1463037795609,-0.011319493723724,2.89559864599083,-0.00390920673325933,0.996880912246811,0.999681540509329,"species","Balbc"
"s__Veillonella parvula",200.445410571223,-0.294744930363458,1.96868426452518,-0.149716709619024,0.880988124405221,0.999681540509329,"species","Balbc"
"s__Veillonella sp. S12025-13",38.6406758435282,0.0922094550632728,2.56972721722575,0.035882974054663,0.971375671860617,0.999681540509329,"species","Balbc"
"s__Weizmannia coagulans",44.9003807808304,-0.59243914258417,2.83266908607876,-0.209145200014971,0.834334890339703,0.999681540509329,"species","Balbc"
"s__Yarrowia lipolytica",14.7227349824711,-1.57053382249716,3.16476324689808,-0.496256338933572,0.619713566436819,0.999681540509329,"species","Balbc"
"s__Zymoseptoria tritici",130.067078424231,0.152042588129103,1.67914354220374,0.0905477014368638,0.927851989338988,0.999681540509329,"species","Balbc"
"s__[Ruminococcus] torques",30.7590072608424,-0.91750228642183,3.15322838994555,-0.290972353714497,0.771072463662764,0.999681540509329,"species","Balbc"
"s__Corynebacterium simulans",78.2449486942789,-0.000332045824173042,1.63388069097412,-0.000203225257515637,0.999837849705779,0.999837849705779,"species","Balbc"
"k__unclassified-p__Thermotogae",13.1325101084332,0.00469054668460169,3.22406489110079,0.00145485492477175,0.998839194126811,0.999960632728429,"kingdom","Nude"
"f__Chromobacteriaceae",15.3675220411319,-0.0126366323241281,2.92698201968814,-0.00431729072441466,0.996555311087421,0.999960632728429,"family","Nude"
"g__Elizabethkingia",39.4973434731096,0.000132276851213725,2.38102770698924,5.55545199350017e-05,0.999955673906284,0.999960632728429,"genus","Nude"
"g__Leishmania",3189.02590001064,0.00663437507846138,1.22074463081465,0.0054346952761398,0.995663761892302,0.999960632728429,"genus","Nude"
"s__Acinetobacter schindleri",88.3471914049361,0.00307146530643298,2.17295227105968,0.00141349874423847,0.998872191550814,0.999960632728429,"species","Nude"
"s__Anaerostipes hadrus",32.1965994668575,0.00436875293658462,3.00961319517476,0.00145159947583594,0.998841791596512,0.999960632728429,"species","Nude"
"s__Botrytis cinerea",835.289583765002,0.00105661686476959,1.5122001178642,0.00069872819892511,0.999442495603244,0.999960632728429,"species","Nude"
"s__Dermacoccus nishinomiyaensis",848.487535018989,-8.55599551647493e-05,1.73410461272149,-4.93395580272821e-05,0.999960632728429,0.999960632728429,"species","Nude"
"s__Pseudomonas virus LKA1",5.43039952672115,0.00619374114104912,3.22412252571461,0.00192106258110532,0.998467214768986,0.999960632728429,"species","Nude"
"s__Streptococcus sp. oral taxon 431",167.563901518497,0.0103333515639959,1.53074628463491,0.00675053185999431,0.994613895758909,0.999960632728429,"species","Nude"
"s__Thermus scotoductus",10.7264303029611,-0.00964054024842116,2.88941398411984,-0.00333650363063423,0.997337860205326,0.999960632728429,"species","Nude"
"s__Veillonella nakazawae",270.392267396905,0.000423905617759237,1.96099109627434,0.000216169068061863,0.999827522039414,0.999960632728429,"species","Nude"
"k__unclassified-p__Bacillariophyta",3.56903856838683,5.4438101256098,3.446339930228,1.57959175119724,NA,NA,"kingdom","Nude"
"k__unclassified-p__Chlamydiae",0,NA,NA,NA,NA,NA,"kingdom","Nude"
"k__unclassified-p__Chloroflexi",4.57143188584045,-0.518348628698447,3.25621456601267,-0.159187491545798,NA,NA,"kingdom","Nude"
"k__unclassified-p__Thaumarchaeota",3.09972316338978,-5.33588952304665,3.33947766536187,-1.59782159299707,NA,NA,"kingdom","Nude"
"k__unclassified-p__Thermodesulfobacteria",0,NA,NA,NA,NA,NA,"kingdom","Nude"
"p__Bacillariophyta",3.56903856838683,5.39731117236499,3.44634047390886,1.56609923286057,NA,NA,"phylum","Nude"
"p__Chlamydiae",0,NA,NA,NA,NA,NA,"phylum","Nude"
"p__Chloroflexi",4.51293180808535,-0.521402384273794,3.25726555578072,-0.16007364930638,NA,NA,"phylum","Nude"
"p__Cressdnaviricota",0,NA,NA,NA,NA,NA,"phylum","Nude"
"p__Thaumarchaeota",3.0625542300972,-5.32337055942554,3.33997697044256,-1.59383451039789,NA,NA,"phylum","Nude"
"p__Thermodesulfobacteria",0,NA,NA,NA,NA,NA,"phylum","Nude"
"c__Arfiviricetes",0,NA,NA,NA,NA,NA,"class","Nude"
"c__Blastocatellia",3.72314347285252,5.49933439702752,3.44555661130086,1.59606560489838,NA,NA,"class","Nude"
"c__Chitinophagia",0,NA,NA,NA,NA,NA,"class","Nude"
"c__Chlamydiia",0,NA,NA,NA,NA,NA,"class","Nude"
"c__Coscinodiscophyceae",3.72314347285252,5.49933439702752,3.44555661130086,1.59606560489838,NA,NA,"class","Nude"
"c__Halobacteria",0,NA,NA,NA,NA,NA,"class","Nude"
"c__Methanobacteria",13.1131555670338,-3.19931016264458,3.24749223833749,-0.985163297659618,NA,NA,"class","Nude"
"c__Nitriliruptoria",4.61641683924921,-5.93980690669814,3.33723219740145,-1.77986024206622,NA,NA,"class","Nude"
"c__Nitrososphaeria",3.08164129010079,-5.3576790636729,3.3399693376333,-1.60411025433825,NA,NA,"class","Nude"
"c__Thermodesulfobacteria",0,NA,NA,NA,NA,NA,"class","Nude"
"c__Thermomicrobia",1.53880561308307,-4.35974283131091,3.34815944737268,-1.30213118575701,NA,NA,"class","Nude"
"c__unclassified-o__Oscillatoriales",11.59234694333,1.7004668493715,3.24736326464044,0.523645404222981,NA,NA,"class","Nude"
"o__Acidaminococcales",2.58902030144521,-5.08194667661769,3.34121180963923,-1.52098908005668,NA,NA,"order","Nude"
"o__Acidiferrobacterales",1.2945101507226,-4.08722697252057,3.35056626829633,-1.21986155331254,NA,NA,"order","Nude"
"o__Actinomycetales",8001.20649528733,1.48828241642994,1.22236770514845,1.21754068776645,NA,NA,"order","Nude"
"o__Alteromonadales",1.2945101507226,-4.08722697252057,3.35056626829633,-1.21986155331254,NA,NA,"order","Nude"
"o__Brachyspirales",1.2945101507226,-4.08722697252057,3.35056626829633,-1.21986155331254,NA,NA,"order","Nude"
"o__Cardiobacteriales",101.459903807099,-0.832384963173358,0.993560166202919,-0.837780127955891,NA,NA,"order","Nude"
"o__Chitinophagales",0,NA,NA,NA,NA,NA,"order","Nude"
"o__Cirlivirales",0,NA,NA,NA,NA,NA,"order","Nude"
"o__Entomoplasmatales",2.70681252885508,-5.14528905883424,3.34080529152482,-1.54013437175975,NA,NA,"order","Nude"
"o__Euzebyales",3.88353045216781,-5.66510725943067,3.3380613355304,-1.69712497464655,NA,NA,"order","Nude"
"o__Haloferacales",0,NA,NA,NA,NA,NA,"order","Nude"
"o__Hyphomicrobiales",2859.74679726634,-0.988652086258411,0.606899814845231,-1.62902024695877,NA,NA,"order","Nude"
"o__Isosphaerales",3.88353045216781,-5.66510725943067,3.3380613355304,-1.69712497464655,NA,NA,"order","Nude"
"o__Lactobacillales",25155.8705764624,-0.793107947042524,0.768570928290798,-1.03192550986321,NA,NA,"order","Nude"
"o__Legionellales",0,NA,NA,NA,NA,NA,"order","Nude"
"o__Marinilabiliales",3.70602829318668,-0.109917037648086,3.26434581609638,-0.0336719955055279,NA,NA,"order","Nude"
"o__Methanobacteriales",11.4730891975223,-2.9080926675156,3.24779200609935,-0.895406067277155,NA,NA,"order","Nude"
"o__Nitrososphaerales",2.70681252885508,-5.14528905883424,3.34080529152482,-1.54013437175975,NA,NA,"order","Nude"
"o__Oscillatoriales",11.5228568544499,1.97151045060277,3.24988393964037,0.606640263843065,NA,NA,"order","Nude"
