"sample","buffa.score","source","avg_z_score"
"TCGA-CV-5976-01A-11R-1686-07",37,"hnsc-tumor",0.655437537690074
"TCGA-CV-5977-01A-11R-1686-07",37,"hnsc-tumor",1.02785981930643
"TCGA-CV-5978-01A-11R-1686-07",27,"hnsc-tumor",0.182501653606766
"TCGA-CV-5979-01A-11R-1686-07",39,"hnsc-tumor",1.47759639521434
"TCGA-CV-6003-01A-11R-1686-07",41,"hnsc-tumor",1.06205459026077
"TCGA-CV-6441-01A-11R-1686-07",27,"hnsc-tumor",0.42829060852341
"TCGA-CV-6933-01A-11R-1915-07",35,"hnsc-tumor",1.37675489599698
"TCGA-CV-6933-11A-01R-1915-07",-31,"hnsc",-0.610468756193166
"TCGA-CV-6934-01A-11R-1915-07",37,"hnsc-tumor",0.468003120028258
"TCGA-CV-6934-11A-01R-1915-07",-9,"hnsc",-0.168846935769594
"TCGA-CV-6935-01A-11R-1915-07",27,"hnsc-tumor",0.670641076531998
"TCGA-CV-6935-11A-01R-1915-07",17,"hnsc",0.242781067192187
"TCGA-CV-6936-01A-11R-1915-07",33,"hnsc-tumor",0.670000862533641
"TCGA-CV-6936-11A-01R-1915-07",15,"hnsc",0.156739385027477
"TCGA-CV-6937-01A-11R-2016-07",21,"hnsc-tumor",0.737200021855757
"TCGA-CV-6938-01A-11R-1915-07",35,"hnsc-tumor",0.533181164111099
"TCGA-CV-6938-11A-01R-1915-07",19,"hnsc",-0.123024994242874
"TCGA-CV-6939-01A-11R-1915-07",15,"hnsc-tumor",0.0571836227883876
"TCGA-CV-6939-11A-01R-1915-07",-9,"hnsc",0.129691901125084
"TCGA-CV-6940-01A-11R-1915-07",39,"hnsc-tumor",0.770702528919811
"TCGA-CV-6941-01A-11R-1915-07",41,"hnsc-tumor",0.617872418289688
"TCGA-CV-6942-01A-21R-2016-07",35,"hnsc-tumor",0.75312782005679
"TCGA-CV-6943-01A-11R-1915-07",23,"hnsc-tumor",0.27494073483674
"TCGA-CV-6943-11A-01R-1915-07",19,"hnsc",0.147430826219203
"TCGA-CV-6945-01A-11R-1915-07",43,"hnsc-tumor",1.248826980158
"TCGA-CV-6948-01A-11R-1915-07",33,"hnsc-tumor",0.746263004788191
"TCGA-CV-6950-01A-11R-1915-07",37,"hnsc-tumor",1.05313059952257
"TCGA-CV-6951-01A-11R-1915-07",35,"hnsc-tumor",0.447528082477316
"TCGA-CV-6952-01A-11R-1915-07",37,"hnsc-tumor",0.729383271753457
"TCGA-CV-6953-01A-11R-1915-07",33,"hnsc-tumor",0.984475733560875
"TCGA-CV-6954-01A-11R-1915-07",29,"hnsc-tumor",0.370867278600775
"TCGA-CV-6955-01A-11R-2016-07",17,"hnsc-tumor",0.294033089113949
"TCGA-CV-6955-11A-01R-2016-07",25,"hnsc",0.26839678087627
"TCGA-CV-6956-01A-21R-2016-07",33,"hnsc-tumor",0.749482992056317
"TCGA-CV-6956-11A-01R-2016-07",23,"hnsc",0.239614909168975
"TCGA-CV-6959-01A-11R-1915-07",39,"hnsc-tumor",1.3764769245883
"TCGA-CV-6959-11A-01R-1915-07",11,"hnsc",0.0340290298476788
"TCGA-CV-6960-01A-41R-2016-07",33,"hnsc-tumor",1.5306912599574
"TCGA-CV-6960-11A-01R-2016-07",21,"hnsc",0.193034170462677
"TCGA-CV-6961-01A-21R-1915-07",41,"hnsc-tumor",1.59261346808154
"TCGA-CV-6961-11A-01R-1915-07",15,"hnsc",0.300161366560378
"TCGA-CV-6962-01A-11R-1915-07",37,"hnsc-tumor",0.792280128828313
"TCGA-CV-6962-11A-01R-1915-07",9,"hnsc",0.0523043550312989
"TCGA-CV-7089-01A-11R-2016-07",35,"hnsc-tumor",0.722375784930996
"TCGA-CV-7090-01A-11R-2016-07",31,"hnsc-tumor",0.861914552947885
"TCGA-CV-7091-01A-11R-2016-07",39,"hnsc-tumor",0.864198800387495
"TCGA-CV-7091-11A-01R-2016-07",-7,"hnsc",0.151995022705336
"TCGA-CV-7095-01A-21R-2016-07",41,"hnsc-tumor",1.29796317663722
"TCGA-CV-7097-01A-11R-2016-07",41,"hnsc-tumor",1.0781198249274
"TCGA-CV-7097-11A-01R-2016-07",-1,"hnsc",-0.0498212432799898
"TCGA-CV-7099-01A-41R-2016-07",37,"hnsc-tumor",0.661444978909435
"TCGA-CV-7100-01A-11R-2016-07",37,"hnsc-tumor",0.837081626268317
"TCGA-CV-7101-01A-11R-2016-07",25,"hnsc-tumor",0.355102764649443
"TCGA-CV-7101-11A-01R-2016-07",5,"hnsc",-0.134524653562362
"TCGA-CV-7102-01A-11R-2016-07",41,"hnsc-tumor",1.81473579270276
"TCGA-CV-7103-01A-21R-2016-07",25,"hnsc-tumor",0.333753704293107
"TCGA-CV-7103-11A-01R-2016-07",23,"hnsc",0.0903496708320288
"TCGA-CV-7104-01A-11R-2016-07",31,"hnsc-tumor",0.693912398254424
"TCGA-CV-7177-01A-11R-2016-07",31,"hnsc-tumor",0.547249097805579
"TCGA-CV-7177-11A-01R-2016-07",19,"hnsc",0.0175713012583636
"TCGA-CV-7178-01A-21R-2016-07",31,"hnsc-tumor",0.518686960139566
"TCGA-CV-7178-11A-01R-2016-07",-1,"hnsc",-0.188547236674257
"TCGA-CV-7180-01A-11R-2016-07",33,"hnsc-tumor",0.538643289982567
"TCGA-CV-7183-01A-11R-2016-07",27,"hnsc-tumor",0.826095416826403
"TCGA-CV-7183-11A-01R-2016-07",13,"hnsc",0.313162456234284
"TCGA-CV-7235-01A-11R-2016-07",39,"hnsc-tumor",1.43027185588651
"TCGA-CV-7235-11A-01R-2016-07",-29,"hnsc",-0.405995688387918
"TCGA-CV-7236-01A-11R-2016-07",35,"hnsc-tumor",0.904947365518949
"TCGA-CV-7238-01A-11R-2016-07",35,"hnsc-tumor",0.575846054519914
"TCGA-CV-7238-11A-01R-2016-07",9,"hnsc",0.0385353959790816
"TCGA-CV-7242-01A-11R-2016-07",33,"hnsc-tumor",0.448080924154348
"TCGA-CV-7242-11A-01R-2016-07",19,"hnsc",0.16113043165326
"TCGA-CV-7243-01A-11R-2016-07",27,"hnsc-tumor",0.460873247504315
"TCGA-CV-7245-01A-11R-2016-07",37,"hnsc-tumor",0.99630539089683
"TCGA-CV-7245-11A-01R-2016-07",-5,"hnsc",0.0230319023902098
"TCGA-CV-7247-01A-11R-2016-07",35,"hnsc-tumor",0.988065756590494
"TCGA-CV-7248-01A-11R-2016-07",35,"hnsc-tumor",0.370020379229758
"TCGA-CV-7250-01A-11R-2016-07",31,"hnsc-tumor",0.41959782874383
"TCGA-CV-7250-11A-01R-2016-07",23,"hnsc",0.300375557446482
"TCGA-CV-7252-01A-11R-2016-07",43,"hnsc-tumor",0.982443656523531
"TCGA-CV-7252-11A-01R-2016-07",19,"hnsc",0.105585289611537
"TCGA-CV-7253-01A-11R-2016-07",35,"hnsc-tumor",1.35059830960099
"TCGA-CV-7254-01A-11R-2016-07",25,"hnsc-tumor",0.274980310967011
"TCGA-CV-7255-01A-11R-2016-07",37,"hnsc-tumor",0.937480588643831
"TCGA-CV-7255-11A-01R-2016-07",13,"hnsc",0.0145044066470876
"TCGA-CV-7261-01A-11R-2016-07",29,"hnsc-tumor",0.301034552207193
"TCGA-CV-7261-11A-01R-2016-07",15,"hnsc",0.225491113337503
"TCGA-CV-7263-01A-11R-2016-07",29,"hnsc-tumor",0.217275383005331
"TCGA-CV-7406-01A-11R-2081-07",25,"hnsc-tumor",0.333958012799349
"TCGA-CV-7406-11A-01R-2081-07",13,"hnsc",0.452739067697424
"TCGA-CV-7407-01A-11R-2081-07",29,"hnsc-tumor",0.623185479793688
"TCGA-CV-7409-01A-31R-2232-07",37,"hnsc-tumor",1.03221230075183
"TCGA-CV-7410-01A-21R-2081-07",35,"hnsc-tumor",0.58871526283369
"TCGA-CV-7411-01A-11R-2081-07",21,"hnsc-tumor",0.957911617824496
"TCGA-CV-7413-01A-11R-2081-07",39,"hnsc-tumor",0.627823743133909
"TCGA-CV-7414-01A-11R-2081-07",25,"hnsc-tumor",0.521367217056239
"TCGA-CV-7415-01A-11R-2081-07",35,"hnsc-tumor",0.760216182597141
"TCGA-CV-7416-01A-11R-2081-07",29,"hnsc-tumor",0.645709605560462
"TCGA-CV-7416-11A-01R-2081-07",27,"hnsc",0.475478513525489
"TCGA-CV-7418-01A-11R-2081-07",35,"hnsc-tumor",0.865140858907057
"TCGA-CV-7421-01A-11R-2081-07",37,"hnsc-tumor",0.640744381069999
"TCGA-CV-7422-01A-21R-2081-07",35,"hnsc-tumor",0.622092642813572
"TCGA-CV-7423-01A-11R-2081-07",31,"hnsc-tumor",0.880290062787083
"TCGA-CV-7423-11A-01R-2081-07",23,"hnsc",0.118395144448165
"TCGA-CV-7424-01A-11R-2081-07",37,"hnsc-tumor",0.587888303739714
"TCGA-CV-7424-11A-01R-2081-07",7,"hnsc",-0.114359968173855
"TCGA-CV-7425-01A-11R-2081-07",29,"hnsc-tumor",0.548487466208339
"TCGA-CV-7425-11A-01R-2081-07",25,"hnsc",0.462621638459394
"TCGA-CV-7427-01A-11R-2081-07",31,"hnsc-tumor",0.719634709546158
"TCGA-CV-7428-01A-11R-2132-07",39,"hnsc-tumor",1.02552999481124
"TCGA-CV-7429-01A-11R-2132-07",37,"hnsc-tumor",0.782068027259414
"TCGA-CV-7430-01A-11R-2132-07",25,"hnsc-tumor",0.551337693486789
"TCGA-CV-7432-01A-11R-2132-07",39,"hnsc-tumor",1.43476396485169
"TCGA-CV-7432-11A-01R-2132-07",-31,"hnsc",-0.506250657801947
"TCGA-CV-7433-01A-11R-2132-07",35,"hnsc-tumor",0.677251435782309
"TCGA-CV-7434-01A-11R-2132-07",31,"hnsc-tumor",1.22295626165959
"TCGA-CV-7434-11A-01R-2132-07",-21,"hnsc",-0.348229290090319
"TCGA-CV-7435-01A-11R-2132-07",33,"hnsc-tumor",0.574002803783235
"TCGA-CV-7437-01A-21R-2132-07",35,"hnsc-tumor",1.16157702305236
"TCGA-CV-7437-11A-01R-2132-07",23,"hnsc",0.157997157538835
"TCGA-CV-7438-01A-21R-2132-07",39,"hnsc-tumor",1.0448831384041
"TCGA-CV-7438-11A-01R-2132-07",27,"hnsc",0.267779080286258
"TCGA-CV-7440-01A-11R-2132-07",43,"hnsc-tumor",1.08882723164572
"TCGA-CV-7440-11A-01R-2187-07",15,"hnsc",0.0692231340173403
"TCGA-CV-7446-01A-11R-2232-07",23,"hnsc-tumor",0.28251526495463
"TCGA-CV-7568-01A-11R-2232-07",29,"hnsc-tumor",0.800834981956671
"TCGA-CV-A45O-01A-21R-A24H-07",1,"hnsc-tumor",0.480560056165257
"TCGA-CV-A45P-01A-11R-A24H-07",37,"hnsc-tumor",0.628784317195442
"TCGA-CV-A45R-01A-11R-A24H-07",19,"hnsc-tumor",0.208931087327074
"TCGA-CV-A45U-01A-12R-A24H-07",43,"hnsc-tumor",0.608009857402581
"TCGA-CV-A45V-01A-21R-A24Z-07",35,"hnsc-tumor",0.438615172960336
"TCGA-CV-A45W-01A-11R-A24Z-07",41,"hnsc-tumor",0.398521467398669
"TCGA-CV-A45X-01A-21R-A24Z-07",29,"hnsc-tumor",0.529010402265414
"TCGA-CV-A45Y-01A-11R-A24Z-07",35,"hnsc-tumor",0.361356192063195
"TCGA-CV-A45Z-01A-21R-A24Z-07",29,"hnsc-tumor",0.408769549531636
"TCGA-CV-A460-01A-21R-A24Z-07",27,"hnsc-tumor",0.474469044790421
"TCGA-CV-A461-01A-41R-A266-07",33,"hnsc-tumor",0.184525128239645
"TCGA-CV-A463-01A-11R-A266-07",29,"hnsc-tumor",0.573475729807341
"TCGA-CV-A464-01A-11R-A266-07",29,"hnsc-tumor",0.588056678929759
"TCGA-CV-A465-01A-11R-A266-07",31,"hnsc-tumor",0.751006029590266
"TCGA-CV-A468-01A-11R-A266-07",29,"hnsc-tumor",0.258149070318934
"TCGA-CV-A6JO-01B-11R-A34R-07",39,"hnsc-tumor",0.855267408925968
"TCGA-CV-A6JY-01A-11R-A31N-07",35,"hnsc-tumor",0.427850590915993
"TCGA-CV-A6JZ-01A-11R-A31N-07",33,"hnsc-tumor",0.72527698539703
"TCGA-CV-A6K0-01B-21R-A31N-07",29,"hnsc-tumor",0.445053553184129
"TCGA-CV-A6K2-01A-11R-A31N-07",33,"hnsc-tumor",0.55087300702789
"TCGA-CW-5580-01A-01R-1672-07",13,"kirc-tumor",0.646058977596688
"TCGA-CW-5580-11A-02R-1672-07",-17,"kirc",-0.417246396518693
"TCGA-CW-5581-01A-02R-1541-07",7,"kirc-tumor",0.811956975671334
"TCGA-CW-5581-11A-01R-1541-07",-19,"kirc",-0.425050325519592
"TCGA-CW-5583-01A-02R-1541-07",3,"kirc-tumor",0.576798425067484
"TCGA-CW-5584-01A-01R-1541-07",5,"kirc-tumor",0.354130151117577
"TCGA-CW-5584-11A-01R-1541-07",-19,"kirc",-0.275674156635088
"TCGA-CW-5585-01A-01R-1541-07",1,"kirc-tumor",0.410338000335182
"TCGA-CW-5585-11A-01R-1541-07",-15,"kirc",-0.33985924683058
"TCGA-CW-5587-01A-01R-1541-07",3,"kirc-tumor",0.369353348449985
"TCGA-CW-5587-11A-01R-1541-07",-19,"kirc",-0.397224066097831
"TCGA-CW-5588-01A-01R-1541-07",21,"kirc-tumor",0.928291286761025
"TCGA-CW-5589-01A-01R-1541-07",7,"kirc-tumor",0.5755138353362
"TCGA-CW-5589-11A-01R-1541-07",-23,"kirc",-0.369755747893676
"TCGA-CW-5590-01A-01R-1541-07",9,"kirc-tumor",0.55034532321248
"TCGA-CW-5591-01A-01R-1541-07",-15,"kirc-tumor",-0.288554796531604
"TCGA-CW-5591-11A-01R-1541-07",7,"kirc",0.625553048929213
"TCGA-CW-6087-01A-11R-1672-07",9,"kirc-tumor",0.0683129023315661
"TCGA-CW-6087-11A-01R-1672-07",-15,"kirc",-0.32570873592978
"TCGA-CW-6088-01A-11R-1672-07",1,"kirc-tumor",0.402270179712779
"TCGA-CW-6088-11A-01R-1672-07",-17,"kirc",-0.328419385981327
"TCGA-CW-6090-01A-11R-1672-07",17,"kirc-tumor",0.86349801111475
"TCGA-CW-6090-11A-01R-1672-07",-17,"kirc",-0.44046507948666
"TCGA-CW-6093-01A-11R-1672-07",11,"kirc-tumor",0.44727244808943
"TCGA-CW-6097-01A-11R-1672-07",21,"kirc-tumor",0.566537120520935
"TCGA-CX-7082-01A-11R-2016-07",41,"hnsc-tumor",0.420290122295497
"TCGA-CX-7085-01A-21R-2016-07",25,"hnsc-tumor",0.46828756657671
"TCGA-CX-7086-01A-11R-2081-07",25,"hnsc-tumor",0.573964370703739
"TCGA-CX-7219-01A-11R-2016-07",23,"hnsc-tumor",0.525782719337398
"TCGA-CZ-4853-01A-01R-1426-07",7,"kirc-tumor",0.725928735807689
"TCGA-CZ-4854-01A-01R-1305-07",23,"kirc-tumor",0.616406990130702
"TCGA-CZ-4856-01A-02R-1426-07",7,"kirc-tumor",0.71093456238533
"TCGA-CZ-4857-01A-01R-1305-07",27,"kirc-tumor",0.908155850565189
"TCGA-CZ-4858-01A-01R-1305-07",35,"kirc-tumor",1.62624650604022
"TCGA-CZ-4859-01A-02R-1426-07",9,"kirc-tumor",0.829931727240634
"TCGA-CZ-4860-01A-01R-1305-07",37,"kirc-tumor",1.26052327513652
"TCGA-CZ-4861-01A-01R-1305-07",23,"kirc-tumor",1.05070102504658
"TCGA-CZ-4862-01A-01R-1305-07",1,"kirc-tumor",0.35554917454768
"TCGA-CZ-4863-01A-01R-1503-07",17,"kirc-tumor",0.582069262852032
"TCGA-CZ-4863-11A-01R-1503-07",-9,"kirc",-0.242198861258055
"TCGA-CZ-4864-01A-01R-1503-07",-5,"kirc-tumor",0.0826127871012297
"TCGA-CZ-4864-11A-01R-1503-07",-15,"kirc",-0.262725052949475
"TCGA-CZ-4865-01A-02R-1503-07",23,"kirc-tumor",0.834032735747186
"TCGA-CZ-4865-11A-01R-1503-07",-15,"kirc",-0.292022865078578
"TCGA-CZ-4866-01A-01R-1503-07",11,"kirc-tumor",0.775754565018892
"TCGA-CZ-5451-01A-01R-1503-07",9,"kirc-tumor",0.581726362852025
"TCGA-CZ-5451-11A-01R-1503-07",-17,"kirc",-0.291967349177159
"TCGA-CZ-5452-01A-01R-1503-07",11,"kirc-tumor",0.89219737636492
"TCGA-CZ-5452-11A-01R-1503-07",-15,"kirc",-0.311118726724739
"TCGA-CZ-5453-01A-01R-1503-07",13,"kirc-tumor",0.905533058417558
"TCGA-CZ-5453-11A-01R-1503-07",-7,"kirc",-0.276928385858706
"TCGA-CZ-5454-01A-01R-1503-07",9,"kirc-tumor",0.780938342146684
"TCGA-CZ-5454-11A-01R-1503-07",-15,"kirc",-0.360671136061051
"TCGA-CZ-5455-01A-01R-1503-07",15,"kirc-tumor",0.453131259193253
"TCGA-CZ-5455-11A-01R-1503-07",-9,"kirc",-0.160136509848895
"TCGA-CZ-5456-01A-01R-1503-07",23,"kirc-tumor",1.09327782168565
"TCGA-CZ-5456-11A-02R-1503-07",-7,"kirc",-0.196918349443129
"TCGA-CZ-5457-01A-01R-1503-07",3,"kirc-tumor",0.233864082386248
"TCGA-CZ-5457-11A-01R-1503-07",-9,"kirc",-0.108888177488799
"TCGA-CZ-5458-01A-01R-1503-07",9,"kirc-tumor",0.949013391604475
"TCGA-CZ-5458-11A-01R-1503-07",-13,"kirc",-0.311845762692373
"TCGA-CZ-5459-01A-01R-1503-07",9,"kirc-tumor",1.05746795213038
"TCGA-CZ-5460-01A-01R-1503-07",11,"kirc-tumor",0.724332667941636
"TCGA-CZ-5461-01A-01R-1503-07",15,"kirc-tumor",0.690170072986909
"TCGA-CZ-5461-11A-01R-1503-07",-13,"kirc",-0.212936313590096
"TCGA-CZ-5462-01A-01R-1503-07",11,"kirc-tumor",0.57053991569505
"TCGA-CZ-5462-11A-01R-1503-07",-9,"kirc",-0.232142226653872
"TCGA-CZ-5463-01A-01R-1503-07",3,"kirc-tumor",0.473079260076524
"TCGA-CZ-5463-11A-01R-1503-07",-17,"kirc",-0.33305258894225
"TCGA-CZ-5464-01A-01R-1503-07",25,"kirc-tumor",0.81678371629431
"TCGA-CZ-5465-01A-01R-1503-07",17,"kirc-tumor",0.95174203565771
"TCGA-CZ-5465-11A-01R-1503-07",-15,"kirc",-0.384919753563752
"TCGA-CZ-5466-01A-01R-1503-07",21,"kirc-tumor",1.04351654771546
"TCGA-CZ-5466-11A-01R-1503-07",-19,"kirc",-0.342469574137811
"TCGA-CZ-5467-01A-01R-1503-07",13,"kirc-tumor",0.846447262129167
"TCGA-CZ-5467-11A-01R-1503-07",-5,"kirc",-0.126779947354992
"TCGA-CZ-5468-01A-01R-1503-07",41,"kirc-tumor",1.69190746147712
"TCGA-CZ-5468-11A-01R-1503-07",-1,"kirc",-0.231865651361791
"TCGA-CZ-5469-11A-01R-1503-07",-13,"kirc",-0.270569944150258
"TCGA-CZ-5470-01A-01R-1503-07",25,"kirc-tumor",0.85080935061654
"TCGA-CZ-5470-11A-01R-1503-07",-13,"kirc",-0.329789032455578
"TCGA-CZ-5982-01A-11R-1672-07",9,"kirc-tumor",0.510997843709335
"TCGA-CZ-5982-11A-01R-1672-07",-17,"kirc",-0.390817737915358
"TCGA-CZ-5984-01A-11R-1672-07",21,"kirc-tumor",0.87274625242108
"TCGA-CZ-5984-11A-01R-1672-07",-19,"kirc",-0.423630711824514
"TCGA-CZ-5985-01A-11R-1672-07",7,"kirc-tumor",0.741678379700604
"TCGA-CZ-5985-11A-01R-1672-07",-17,"kirc",-0.437882108467479
"TCGA-CZ-5986-01A-11R-1672-07",5,"kirc-tumor",0.625907930849511
"TCGA-CZ-5986-11A-01R-1672-07",-21,"kirc",-0.417749647946262
"TCGA-CZ-5987-01A-11R-1672-07",19,"kirc-tumor",0.928945554075389
"TCGA-CZ-5987-11A-01R-1672-07",-11,"kirc",-0.322462090787592
"TCGA-CZ-5988-01A-11R-1672-07",23,"kirc-tumor",0.869377492154962
"TCGA-CZ-5988-11A-01R-1672-07",-21,"kirc",-0.39692107313183
"TCGA-CZ-5989-11A-01R-1672-07",-21,"kirc",-0.445304079161933
"TCGA-D1-A2G0-01A-11R-A32Y-07",35,"ucec-tumor",1.19135057781659
"TCGA-D1-A3DA-01A-12R-A213-07",23,"ucec-tumor",-0.0330279679868022
"TCGA-D1-A3DG-01A-11R-A19W-07",13,"ucec-tumor",0.36869644842989
"TCGA-D1-A3DH-01A-11R-A19W-07",25,"ucec-tumor",0.263209096383981
"TCGA-D1-A3JP-01A-31R-A22K-07",11,"ucec-tumor",0.104463339097133
"TCGA-D1-A3JQ-01A-11R-A22K-07",17,"ucec-tumor",0.179911023117477
"TCGA-D5-5537-01A-21R-1928-07",3,"coad-tumor",-0.036271602844031
"TCGA-D5-5538-01A-01R-1653-07",27,"coad-tumor",0.314077739952076
"TCGA-D5-5539-01A-01R-1653-07",19,"coad-tumor",0.0106785120599181
"TCGA-D5-5540-01A-01R-1653-07",19,"coad-tumor",0.499541531955906
"TCGA-D5-5541-01A-01R-1653-07",25,"coad-tumor",0.324515342661357
"TCGA-D5-6529-01A-11R-1774-07",35,"coad-tumor",0.201303978116732
"TCGA-D5-6530-01A-11R-1723-07",-7,"coad-tumor",-0.196971762902544
"TCGA-D5-6531-01A-11R-1723-07",27,"coad-tumor",0.551814505486768
"TCGA-D5-6532-01A-11R-1723-07",17,"coad-tumor",0.170393668993551
"TCGA-D5-6533-01A-11R-1723-07",11,"coad-tumor",-0.0261063894277841
"TCGA-D5-6534-01A-21R-1928-07",-17,"coad-tumor",-0.164966015114462
"TCGA-D5-6535-01A-11R-1723-07",17,"coad-tumor",0.238722664787194
"TCGA-D5-6536-01A-11R-1723-07",15,"coad-tumor",-0.0702624971388295
"TCGA-D5-6537-01A-11R-1723-07",31,"coad-tumor",0.542580830621495
"TCGA-D5-6538-01A-11R-1723-07",5,"coad-tumor",-0.118940953850634
"TCGA-D5-6539-01A-11R-1723-07",19,"coad-tumor",0.150827369606158
"TCGA-D5-6540-01A-11R-1723-07",35,"coad-tumor",0.458096984029992
"TCGA-D5-6541-01A-11R-1723-07",3,"coad-tumor",-0.0197763346504803
"TCGA-D5-6898-01A-11R-1928-07",21,"coad-tumor",0.337695708448366
"TCGA-D5-6920-01A-11R-1928-07",25,"coad-tumor",0.456572087532075
"TCGA-D5-6922-01A-11R-1928-07",11,"coad-tumor",-0.0297128901240035
"TCGA-D5-6923-01A-11R-A32Z-07",25,"coad-tumor",0.447551503313151
"TCGA-D5-6924-01A-11R-1928-07",11,"coad-tumor",0.0956319473950858
"TCGA-D5-6926-01A-11R-1928-07",13,"coad-tumor",0.0391195643300846
"TCGA-D5-6927-01A-21R-1928-07",31,"coad-tumor",0.394827029131021
"TCGA-D5-6928-01A-11R-1928-07",-3,"coad-tumor",-0.181260532572044
"TCGA-D5-6929-01A-31R-1928-07",19,"coad-tumor",0.124802897420098
"TCGA-D5-6930-01A-11R-1928-07",25,"coad-tumor",0.169041109623793
"TCGA-D5-6931-01A-11R-1928-07",27,"coad-tumor",0.621129290491027
"TCGA-D5-6932-01A-11R-1928-07",19,"coad-tumor",0.0144904958430268
"TCGA-D5-7000-01A-11R-A32Z-07",35,"coad-tumor",0.375355637186882
"TCGA-D6-6515-01A-21R-1873-07",23,"hnsc-tumor",0.383333665937107
"TCGA-D6-6516-01A-11R-1873-07",21,"hnsc-tumor",0.478420301243165
"TCGA-D6-6517-01A-11R-1873-07",39,"hnsc-tumor",1.27403343531775
"TCGA-D6-6823-01A-11R-1915-07",35,"hnsc-tumor",1.02725481733405
"TCGA-D6-6824-01A-11R-1915-07",19,"hnsc-tumor",0.0466544677931835
"TCGA-D6-6825-01A-21R-1915-07",33,"hnsc-tumor",0.744486713262819
"TCGA-D6-6826-01A-11R-1915-07",37,"hnsc-tumor",1.31020453535268
"TCGA-D6-6827-01A-11R-1915-07",21,"hnsc-tumor",0.0691393249307374
"TCGA-D6-8568-01A-11R-2403-07",41,"hnsc-tumor",0.777106755796831
"TCGA-D6-8569-01A-11R-2403-07",39,"hnsc-tumor",0.782848407689114
"TCGA-D6-A4Z9-01A-11R-A24Z-07",37,"hnsc-tumor",0.953894176741201
"TCGA-D6-A4ZB-01A-11R-A24Z-07",41,"hnsc-tumor",0.653232298791659
"TCGA-D6-A6EO-01A-11R-A31N-07",23,"hnsc-tumor",0.472079303048238
"TCGA-D6-A74Q-01A-11R-A34R-07",35,"hnsc-tumor",0.355265799400376
"TCGA-D7-5577-01A-01R-1602-13",17,"stad-tumor",0.146967867388415
"TCGA-D7-5578-01A-01R-1602-13",15,"stad-tumor",0.22994722427131
"TCGA-D7-6518-01A-11R-1802-13",-1,"stad-tumor",-0.134615685373646
"TCGA-D7-6519-01A-11R-1802-13",7,"stad-tumor",-0.108558229261047
"TCGA-D7-6520-01A-11R-1802-13",7,"stad-tumor",-0.212994305562085
"TCGA-D7-6521-01A-11R-1802-13",-5,"stad-tumor",-0.210141054075402
"TCGA-D7-6522-01A-11R-1802-13",7,"stad-tumor",-0.13430296392813
"TCGA-D7-6524-01A-11R-1802-13",5,"stad-tumor",-0.169058373239531
"TCGA-D7-6525-01A-11R-1802-13",29,"stad-tumor",0.287044732959216
"TCGA-D7-6526-01A-11R-1802-13",11,"stad-tumor",0.0182068829893392
"TCGA-D7-6527-01A-11R-1802-13",7,"stad-tumor",-0.193210556350516
"TCGA-D7-6528-01A-11R-1802-13",13,"stad-tumor",0.485738893228596
"TCGA-D7-6815-01A-11R-1884-13",11,"stad-tumor",-0.0468824432484608
"TCGA-D7-6817-01A-11R-1884-13",-3,"stad-tumor",-0.180907979657852
"TCGA-D7-6818-01A-11R-1884-13",9,"stad-tumor",0.138448798296544
"TCGA-D7-6820-01A-11R-1884-13",11,"stad-tumor",0.0182018388847791
"TCGA-D7-6822-01A-11R-1884-13",3,"stad-tumor",0.0739510215735674
"TCGA-D7-8570-01A-11R-2343-13",-5,"stad-tumor",-0.194114648460587
"TCGA-D7-8572-01A-11R-2343-13",-1,"stad-tumor",-0.117055843209681
"TCGA-D7-8573-01A-11R-2343-13",23,"stad-tumor",0.1921483025424
"TCGA-D7-8574-01A-13R-2343-13",-29,"stad-tumor",-0.550238909485126
"TCGA-D7-8575-01A-11R-2343-13",-15,"stad-tumor",-0.373513135667784
"TCGA-D7-8576-01A-11R-2343-13",5,"stad-tumor",-0.0490224297215015
"TCGA-D7-8578-01A-21R-2343-13",7,"stad-tumor",-0.202685587207115
"TCGA-D7-8579-01A-11R-2343-13",-21,"stad-tumor",-0.343818422884319
"TCGA-D7-A4YT-01A-11R-A251-31",-5,"stad-tumor",-0.241704944031345
"TCGA-D7-A4YU-01A-21R-A251-31",5,"stad-tumor",-0.0239243456554112
"TCGA-D7-A4YV-01A-11R-A251-31",-13,"stad-tumor",-0.350793709097714
"TCGA-D7-A4YX-01A-11R-A251-31",23,"stad-tumor",0.142162095171268
"TCGA-D7-A4YY-01A-11R-A251-31",-13,"stad-tumor",-0.308937950852511
"TCGA-D7-A4Z0-01A-22R-A251-31",-9,"stad-tumor",-0.308626852073083
"TCGA-D7-A6EV-01A-11R-A31P-31",19,"stad-tumor",0.162428152410807
"TCGA-D7-A6EX-01A-11R-A31P-31",1,"stad-tumor",-0.0668070862556474
"TCGA-D7-A6EY-01A-21R-A31P-31",17,"stad-tumor",0.00279285487162141
"TCGA-D7-A6EZ-01A-11R-A31P-31",17,"stad-tumor",0.234002505359582
"TCGA-D7-A6F0-01A-11R-A31P-31",7,"stad-tumor",0.156202168802003
"TCGA-D7-A6F2-01A-12R-A31P-31",-7,"stad-tumor",-0.283279584181755
"TCGA-D7-A747-01A-22R-A33Y-31",-7,"stad-tumor",-0.215560057457837
